open	high	low	fluctuation range	close	day range	adj_close
3468	3559.75	3468	91.75	3551.899902	83.899902	3471.641602
3565	3627	3531.300049	95.699951	3616.949951	51.949951	3535.22168
3620	3650	3561.5	88.5	3572.100098	47.899902	3491.385498
3572.100098	3584	3547.050049	36.949951	3564.949951	7.150147	3484.396973
3575	3615	3562.149902	52.850098	3595.149902	20.149902	3513.914307
3610	3614	3542	72	3547.350098	62.649902	3467.194824
3561	3575	3532.850098	42.149902	3545.899902	15.100098	3465.777344
3573.850098	3600	3553.199951	46.800049	3588.300049	14.449951	3507.219482
3595	3615	3564.100098	50.899902	3579.899902	15.100098	3499.009033
3567.300049	3581.899902	3483.149902	98.75	3496.850098	70.449951	3417.835938
3497	3618.850098	3496.850098	122	3604.399902	107.399902	3522.955566
3648.100098	3730	3632.25	97.75	3711.449951	63.349853	3627.58667
3718	3734.350098	3689.550049	44.800049	3708.649902	9.350098	3624.849854
3750	3789.699951	3647.25	142.449951	3678.399902	71.600098	3595.283447
3677	3711.25	3641.350098	69.899902	3678.75	1.75	3595.625488
3678.75	3690.899902	3623	67.899902	3671.300049	7.449951	3588.343994
3689	3689	3640.25	48.75	3646.75	42.25	3564.348633
3642.050049	3672	3615.350098	56.649902	3656.449951	14.399902	3573.829346
3667.399902	3719.949951	3662.100098	57.849853	3685.199951	17.800049	3601.929688
3705	3717.199951	3625.100098	92.099853	3650.699951	54.300049	3568.209229
3651	3677	3637.800049	39.199951	3647.050049	3.949951	3564.641846
3665	3688.949951	3623.550049	65.399902	3661.550049	3.449951	3578.814209
3663	3678	3642.300049	35.699951	3664.899902	1.899902	3582.088379
3671	3695	3648	47	3655	16	3572.412354
3640	3672.800049	3610	62.800049	3623.850098	16.149902	3541.966064
3625.050049	3639.199951	3583.050049	56.149902	3594.399902	30.650147	3513.181396
3625	3635	3567.050049	67.949951	3587.300049	37.699951	3506.242188
3590	3628.899902	3573.300049	55.599853	3614.75	24.75	3533.071777
3605	3622.949951	3537.949951	85	3561.449951	43.550049	3480.976074
3570	3619.75	3545.600098	74.149902	3610.050049	40.050049	3528.478027
3629	3674	3600.449951	73.550049	3660.949951	31.949951	3578.227783
3659.850098	3727.699951	3659.850098	67.849853	3697.350098	37.5	3613.80542
3699.949951	3757.550049	3600	157.550049	3644.699951	55.25	3562.344971
3644.699951	3670.899902	3619	51.899902	3628.949951	15.75	3546.950928
3640	3650	3578	72	3599.899902	40.100098	3518.557129
3615	3664.899902	3606	58.899902	3628.699951	13.699951	3546.706543
3639	3667	3625	42	3659.199951	20.199951	3576.517334
3660	3688.350098	3633.399902	54.950196	3666.600098	6.600098	3583.750244
3661	3680	3642.75	37.25	3665.199951	4.199951	3582.381592
3665.199951	3729	3650.399902	78.600098	3680.25	15.050049	3597.091797
3676.25	3718.699951	3662.25	56.449951	3677.899902	1.649902	3594.794678
3666.149902	3682.899902	3636.350098	46.549804	3646.800049	19.349853	3564.397705
3627	3648.399902	3584.600098	63.799804	3608.050049	18.949951	3526.522949
3605	3607.25	3470	137.25	3490.149902	114.850098	3411.287109
3491.050049	3508.100098	3386.100098	122	3462.949951	28.100098	3384.70166
3490	3535.550049	3480	55.550049	3494.449951	4.449951	3415.48999
3486	3565	3434.100098	130.899902	3541.399902	55.399902	3461.37915
3563.199951	3684	3520.199951	163.800049	3648.399902	85.199951	3565.961182
3664	3838.800049	3660	178.800049	3822.600098	158.600098	3736.225098
3839	3873	3746.649902	126.350098	3766.199951	72.800049	3681.099609
3760	3793	3709.949951	83.050049	3725.850098	34.149902	3641.661621
3725.850098	3840	3725.850098	114.149902	3757.75	31.899902	3672.840576
3753	3805	3736.550049	68.449951	3793.050049	40.050049	3707.343018
3788	3788	3623.550049	164.449951	3634.550049	153.449951	3552.424316
3626	3626	3520	106	3543.600098	82.399902	3463.529541
3561.449951	3620	3561.449951	58.550049	3610.550049	49.100098	3528.966797
3633.899902	3674.399902	3616.149902	58.25	3651.699951	17.800049	3569.186768
3650	3652.949951	3555	97.949951	3577.449951	72.550049	3496.614502
3620	3632	3544.399902	87.600098	3604.100098	15.899902	3522.662598
3604.949951	3653.5	3552	101.5	3646.5	41.550049	3564.104248
3640	3684	3626	58	3671.199951	31.199951	3588.246094
3675	3706.399902	3652	54.399902	3697.600098	22.600098	3614.049805
3695	3729.899902	3685	44.899902	3706.75	11.75	3622.99292
3707.100098	3749.949951	3707	42.949951	3711.899902	4.799804	3628.026367
3711.899902	3729.899902	3691.449951	38.449951	3698.100098	13.799804	3614.53833
3703	3728.800049	3694.600098	34.199951	3702.550049	0.449951	3618.887939
3696.199951	3717	3681	36	3692.75	3.449951	3609.309326
3696	3730	3672	58	3726.449951	30.449951	3642.247803
3700	3750	3699	51	3721.899902	21.899902	3637.800537
3726	3738.949951	3696.050049	42.899902	3708.899902	17.100098	3625.093994
3720	3788.949951	3693.050049	95.899902	3785.699951	65.699951	3700.158936
3785.899902	3898.949951	3774.399902	124.550049	3882.850098	96.950196	3795.114014
3880	3887.300049	3815.050049	72.25	3831.399902	48.600098	3744.826416
3805	3820	3752	68	3777.199951	27.800049	3691.85083
3799	3813	3747	66	3772.050049	26.949951	3686.817627
3769	3799.899902	3751	48.899902	3759.449951	9.550049	3674.501953
3786	3804.550049	3716	88.550049	3723.5	62.5	3639.364502
3710	3726.949951	3675.800049	51.149902	3692.300049	17.699951	3608.869385
3702.949951	3748.899902	3694.149902	54.75	3742.550049	39.600098	3657.983887
3752.050049	3778.949951	3691.350098	87.599853	3701.399902	50.650147	3617.763672
3701.100098	3755	3695.5	59.5	3736.800049	35.699951	3652.364014
3737.5	3789.899902	3731	58.899902	3767.399902	29.899902	3682.272217
3767.399902	3810.550049	3744.699951	65.850098	3789.600098	22.200196	3703.970947
3805	3824.899902	3793	31.899902	3808.75	3.75	3722.688232
3813	3891.949951	3812	79.949951	3861.100098	48.100098	3773.855225
3879	3949.5	3862	87.5	3937.350098	58.350098	3848.382324
3955.050049	3994.899902	3955.050049	39.849853	3980.649902	25.599853	3890.703857
3982	4028.5	3955.300049	73.199951	4017.149902	35.149902	3926.37915
4024	4035.649902	3987.050049	48.599853	4009.300049	14.699951	3918.706543
3984	4043.699951	3983.600098	60.099853	4031.5	47.5	3940.405029
4026	4077.399902	4006.149902	71.25	4069.949951	43.949951	3977.98584
4020	4025.75	3961.100098	64.649902	3993.300049	26.699951	3903.068359
3985.25	4060	3985.25	74.75	4023.350098	38.100098	3932.439209
4034.899902	4089.850098	4026	63.850098	4031.699951	3.199951	3940.600342
4031.5	4049	3981.149902	67.850098	3993.399902	38.100098	3903.165771
3993.399902	4020	3977.100098	42.899902	3998.899902	5.5	3908.54126
3984.899902	4005	3975.050049	29.949951	3987.949951	3.050049	3897.838867
3989	4003.800049	3955.699951	48.100098	3972.149902	16.850098	3882.395996
3950	3969	3907	62	3949	1	3859.769287
3950	3967.899902	3928.5	39.399902	3935.649902	14.350098	3846.720459
3949.699951	3962	3918.899902	43.100098	3934.399902	15.300049	3845.498779
3958.699951	4040	3940	100	4035.25	76.550049	3944.070068
4049.699951	4058.949951	4020.149902	38.800049	4050.649902	0.949951	3959.12207
4071	4179.950195	4071	108.950195	4152.149902	81.149902	4058.328369
4166	4190	4156	34	4178.149902	12.149902	4083.740723
4186	4228.950195	4164.100098	64.850097	4193	7	4098.255859
4208	4219	4161.100098	57.899902	4176.049805	31.950195	4081.688477
4176.950195	4194.950195	4141.450195	53.5	4152.850098	24.100097	4059.012939
4139.799805	4199	4134	65	4191.149902	51.350097	4096.447754
4198.899902	4245.5	4193.049805	52.450195	4234.049805	35.149903	4138.37793
4237.950195	4261.899902	4205.399902	56.5	4234.200195	3.75	4138.524902
4241.549805	4241.549805	4166.600098	74.949707	4178.100098	63.449707	4083.692383
4207.899902	4242	4151.600098	90.399902	4196.950195	10.949707	4102.116699
4224.899902	4309.5	4171.200195	138.299805	4273.700195	48.800293	4177.132324
4310	4318	4281.049805	36.950195	4296.450195	13.549805	4199.368164
4297	4359	4284.200195	74.799805	4331.450195	34.450195	4233.577637
4380	4439	4380	59	4427.049805	47.049805	4327.01709
4449	4453.950195	4411.450195	42.5	4438.799805	10.200195	4338.501465
4457	4484	4422.25	61.75	4471.649902	14.649902	4370.609863
4461	4478.350098	4430.049805	48.300293	4452.100098	8.899902	4351.501465
4450.700195	4468.200195	4430.100098	38.100097	4452.950195	2.25	4352.33252
4470	4507.950195	4446	61.950195	4497.149902	27.149902	4395.533203
4510	4534	4465.049805	68.950195	4504.299805	5.700195	4402.521484
4504.299805	4504.299805	4504.299805	0	4504.299805	0	4402.521484
4477	4522.700195	4430.149902	92.550293	4492.850098	15.850098	4391.330566
4509.5	4589	4490.5	98.5	4572.5	63	4469.180664
4584.950195	4587	4535.5	51.5	4549.799805	35.15039	4446.993652
4555	4648	4536	112	4634	79	4529.291016
4627	4687	4605.700195	81.299805	4671.850098	44.850098	4566.285645
4630	4692.399902	4601.25	91.149902	4634.149902	4.149902	4529.4375
4611	4613.850098	4529	84.850098	4567.350098	43.649902	4464.146973
4350	4452.549805	4207.549805	245	4241.799805	108.200195	4145.952637
4299	4369	4062.100098	306.899902	4199	100	4104.120117
4197	4256.399902	4111.399902	145	4207.049805	10.049805	4136.616699
4255	4272.899902	4186	86.899902	4203.75	51.25	4133.371582
4250	4292	4175	117	4205.850098	44.149902	4135.437012
4199	4233	4142.350098	90.649902	4167.200195	31.799805	4097.434082
4170	4199.450195	4046.199951	153.250244	4061.449951	108.550049	3993.454102
4083	4089.949951	4010	79.949951	4030	53	3962.530762
4059	4162.299805	4040.050049	122.249756	4143.25	84.25	4073.884766
4137	4139.700195	4051.199951	88.500244	4063.300049	73.699951	3995.273438
4067.899902	4128.5	4045	83.5	4069.600098	1.700196	4001.468018
4106	4155.850098	4077	78.850098	4139.299805	33.299805	4070.000732
4210	4319	4187.649902	131.350098	4305.149902	95.149902	4233.074219
4255	4317.950195	4225.149902	92.800293	4301.450195	46.450195	4229.436523
4329	4360	4308.600098	51.399902	4317.75	11.25	4245.463379
4330	4347	4285	62	4319.5	10.5	4247.184082
4375.5	4419.100098	4320	99.100098	4325	50.5	4252.591797
4377	4377	4330.100098	46.899902	4355.600098	21.399902	4282.680176
4355.600098	4478.299805	4355.600098	122.699707	4400.850098	45.25	4327.172363
4397.950195	4509	4387.100098	121.899902	4490.25	92.299805	4415.075684
4508	4519.899902	4440.5	79.399902	4473.049805	34.950195	4398.163086
4459	4523	4413.25	109.75	4497.649902	38.649902	4422.351563
4499.5	4604	4484.75	119.25	4566.649902	67.149902	4490.196289
4566.649902	4615	4516.75	98.25	4536.25	30.399902	4460.305176
4509.950195	4740	4467	273	4682.299805	172.34961	4603.909668
4710	4763.450195	4657.549805	105.90039	4685.600098	24.399902	4607.155273
4720	4721.899902	4570	151.899902	4580.350098	139.649902	4503.66748
4580.350098	4580.350098	4389	191.350098	4414.049805	166.300293	4340.150879
4449	4449	4338.049805	110.950195	4354	95	4281.106445
4352.25	4437.899902	4345.049805	92.850097	4364.5	12.25	4291.431152
4380	4407	4332.200195	74.799805	4353.75	26.25	4280.86084
4390	4397.200195	4262.75	134.450195	4276.350098	113.649902	4204.756836
4310.899902	4322.649902	4216.5	106.149902	4231.850098	79.049804	4161.001465
4231	4288	4229.149902	58.850098	4273.850098	42.850098	4202.29834
4270.899902	4295.600098	4242	53.600098	4249.75	21.149902	4178.602051
4269.899902	4389.149902	4261	128.149902	4377.399902	107.5	4304.114746
4410	4461	4381.049805	79.950195	4447	37	4372.549805
4465	4478	4408.100098	69.899902	4458.950195	6.049805	4384.299805
4467.899902	4516.700195	4441.649902	75.050293	4508.75	40.850098	4433.265625
4489	4524.700195	4450	74.700195	4474.700195	14.299805	4399.786133
4474.700195	4508	4371.100098	136.899902	4380.899902	93.800293	4307.556152
4400	4452	4375.799805	76.200195	4385.149902	14.850098	4311.735352
4409	4518	4376.600098	141.399902	4497	88	4421.712402
4530	4559	4472	87	4495.200195	34.799805	4419.942871
4501.5	4512.549805	4419.25	93.299805	4439.549805	61.950195	4365.224121
4446	4467.899902	4400.100098	67.799804	4449	3	4374.516113
4470	4525.049805	4425.200195	99.84961	4495.75	25.75	4420.483398
4519.899902	4521.200195	4465.049805	56.15039	4482.549805	37.350097	4407.504395
4487.75	4536.549805	4455.100098	81.449707	4520.549805	32.799805	4444.867676
4518.950195	4555	4496.399902	58.600098	4526.600098	7.649903	4450.816895
4532.950195	4535.350098	4481.049805	54.300293	4522.799805	10.15039	4447.080566
4440	4639	4440	199	4628.200195	188.200195	4550.716309
4649.5	4729.950195	4629.75	100.200195	4712.700195	63.200195	4633.80127
4712.700195	4737.25	4602.399902	134.850098	4619.799805	92.90039	4542.456543
4600	4664	4572.899902	91.100098	4646.899902	46.899902	4569.102539
4645.399902	4676.149902	4618	58.149902	4632.25	13.149902	4554.697754
4634.5	4652	4525	127	4533.25	101.25	4457.355957
4580.899902	4661.5	4571.049805	90.450195	4650.350098	69.450196	4572.495117
4666	4766	4631	135	4737.899902	71.899902	4658.579102
4730	4790	4702.350098	87.649902	4736.25	6.25	4656.957031
4724.049805	4724.049805	4621	103.049805	4639.899902	84.149903	4562.219727
4639.899902	4659.950195	4577.950195	82	4606.549805	33.350097	4529.428223
4680	4680	4556.399902	123.600098	4580.049805	99.950195	4503.37207
4586	4700	4492.100098	207.899902	4555	31	4478.741211
4609	4616	4531.350098	84.649902	4556.200195	52.799805	4479.921387
4600	4627.350098	4556.200195	71.149903	4618.799805	18.799805	4541.473145
4609	4644.700195	4600.5	44.200195	4627.049805	18.049805	4549.584961
4610	4634	4579.149902	54.850098	4600.350098	9.649902	4523.33252
4622	4640	4558	82	4564.200195	57.799805	4487.787598
4540	4579.799805	4520	59.799805	4542.549805	2.549805	4466.499512
4538.799805	4542	4470	72	4479.100098	59.699707	4404.112305
4495	4519.799805	4406.049805	113.75	4498.100098	3.100098	4422.794434
4519.75	4528	4412	116	4480.75	39	4405.734375
4478.899902	4590	4471.5	118.5	4576.799805	97.899903	4500.17627
4605	4634	4563.100098	70.899902	4620	15	4542.65332
4655	4657.149902	4604	53.149902	4619.399902	35.600098	4542.062988
4650	4679	4573.850098	105.149902	4666.75	16.75	4588.620605
4684.700195	4702	4611.5	90.5	4620.450195	64.25	4543.095703
4626.899902	4660	4616.25	43.75	4639.100098	12.200196	4561.433594
4630	4644.950195	4602.049805	42.90039	4617.200195	12.799805	4539.900391
4635	4656	4620	36	4634.950195	0.049805	4557.353027
4633.25	4634.350098	4586.149902	48.200196	4598.399902	34.850098	4521.414551
4598.399902	4645.950195	4588	57.950195	4640	41.600098	4562.318359
4641.950195	4655.899902	4612.799805	43.100097	4636.899902	5.050293	4559.270508
4637	4642.899902	4575	67.899902	4587.200195	49.799805	4510.402832
4587	4637	4566.299805	70.700195	4621.950195	34.950195	4544.570801
4621	4668	4602.350098	65.649902	4638.5	17.5	4560.84375
4635	4657	4571.75	85.25	4580.649902	54.350098	4503.961914
4599.950195	4600.75	4557.25	43.5	4566.950195	33	4490.491699
4592	4593	4468	125	4480.799805	111.200195	4405.783691
4449.700195	4449.700195	4251.850098	197.850097	4267.899902	181.800293	4196.447754
4286.299805	4325	4195.799805	129.200195	4214.75	71.549805	4144.187988
4190	4300	4117	183	4272.399902	82.399902	4200.872559
4310	4324.799805	4260	64.799805	4269	41	4197.529297
4298	4310	4221.350098	88.649902	4291.25	6.75	4219.407227
4239	4289	4212.700195	76.299805	4248.25	9.25	4177.126953
4265	4340	4254	86	4273.350098	8.350098	4201.807129
4279	4289.25	4172.850098	116.399902	4236.200195	42.799805	4165.278809
4241	4244.950195	4165	79.950195	4198.149902	42.850098	4127.865723
4169.850098	4189.950195	4028.5	161.450195	4058.949951	110.900147	3990.996094
4084.949951	4084.949951	3870	214.949951	3891.699951	193.25	3826.546387
3942.949951	4119.899902	3930.149902	189.75	4104.950195	162.000244	4036.226318
4125.950195	4172	4073.899902	98.100098	4081.350098	44.600097	4013.02124
4081.350098	4179	4081.350098	97.649902	4111.950195	30.600097	4043.109131
4080	4139.899902	4031	108.899902	4103.299805	23.299805	4034.603271
3925	4124	3923	201	4095.850098	170.850098	4027.278564
4100.899902	4119	3933.649902	185.350098	3948.25	152.649902	3882.149658
3952.600098	3985	3851.550049	133.449951	3874.949951	77.650147	3810.07666
3870	3870	3784.649902	85.350098	3828.350098	41.649902	3764.25708
3864	3881.899902	3774	107.899902	3794.649902	69.350098	3731.12085
3784.699951	3790	3693.300049	96.699951	3723.399902	61.300049	3661.063965
3749	3789	3715.050049	73.949951	3732.550049	16.449951	3670.060791
3685	3689	3620	69	3657.100098	27.899902	3595.874023
3639.850098	3718	3600	118	3678.550049	38.699951	3616.9646
3651.100098	3664.300049	3518.5	145.800049	3541.449951	109.650147	3482.159912
3570	3588	3461	127	3549.649902	20.350098	3490.222656
3605.949951	3724.899902	3604.399902	120.5	3711.25	105.300049	3649.117188
3725.25	3748.949951	3651.199951	97.75	3705.199951	20.050049	3643.168457
3679.899902	3755	3661.5	93.5	3749.149902	69.25	3686.382568
3781.25	3796.850098	3622.100098	174.75	3653.25	128	3592.088379
3640	3640	3559	81	3579.149902	60.850098	3519.22876
3539	3545	3491.550049	53.449951	3520.800049	18.199951	3461.855713
3530	3568.449951	3480	88.449951	3487.399902	42.600098	3429.014893
3499.949951	3530	3480	50	3489.699951	10.25	3431.276367
3509.649902	3510	3401	109	3414.149902	95.5	3356.991211
3452	3459.100098	3375.100098	84	3409.199951	42.800049	3352.124023
3425	3434.949951	3193.25	241.699951	3236.5	188.5	3182.31543
3200.899902	3510	3200.899902	309.100098	3494.399902	293.5	3435.897705
3542.949951	3627.699951	3540.050049	87.649902	3612.649902	69.699951	3552.167969
3625.800049	3647	3578	69	3608.649902	17.150147	3548.234863
3619	3619	3526	93	3555.100098	63.899902	3495.581787
3555.100098	3598.949951	3450.600098	148.349853	3462.649902	92.450196	3404.679199
3454.850098	3600	3441.100098	158.899902	3576.399902	121.549804	3516.524902
3600	3634.699951	3573.399902	61.300049	3627.199951	27.199951	3566.474365
3633.699951	3690	3616.050049	73.949951	3641.199951	7.5	3580.23999
3660	3684	3627.050049	56.949951	3648.149902	11.850098	3587.073486
3670	3679.899902	3615.5	64.399902	3654.550049	15.449951	3593.366455
3650	3675	3637.5	37.5	3667.350098	17.350098	3605.952393
3686.350098	3750	3620	130	3635.449951	50.900147	3574.586426
3640	3649.699951	3557.050049	92.649902	3621.399902	18.600098	3560.771484
3630.100098	3678.800049	3605	73.800049	3669.550049	39.449951	3608.115479
3669	3735.949951	3652	83.949951	3699.550049	30.550049	3637.613037
3711.850098	3744	3666.449951	77.550049	3736	24.149902	3673.452881
3736	3777.800049	3629.949951	147.850098	3638.949951	97.050049	3578.027832
3649	3769	3645	124	3729.949951	80.949951	3667.50415
3745	3749.899902	3684	65.899902	3727.449951	17.550049	3665.046143
3739.5	3748.75	3664	84.75	3716.300049	23.199951	3654.082764
3700.449951	3764.949951	3682	82.949951	3723.199951	22.75	3660.867188
3735	3751.5	3676	75.5	3683.25	51.75	3621.585938
3676	3696.899902	3536.5	160.399902	3554.850098	121.149902	3495.335938
3568	3607.300049	3546	61.300049	3573.050049	5.050049	3513.230957
3556.5	3556.5	3450	106.5	3471	85.5	3412.889648
3460	3474	3418.5	55.5	3430.649902	29.350098	3373.214844
3437	3488	3423	65	3478.649902	41.649902	3420.411133
3470.199951	3609.850098	3465.050049	144.800049	3573.699951	103.5	3513.870117
3613	3745.350098	3606.600098	138.75	3731.600098	118.600098	3669.126709
3731.600098	3750	3680	70	3718.949951	12.650147	3656.688232
3718.949951	3724.350098	3651	73.350098	3670.050049	48.899902	3608.607178
3695	3737.25	3674	63.25	3705.300049	10.300049	3643.26709
3703	3833	3680.100098	152.899902	3816.050049	113.050049	3752.162842
3806.100098	3842	3715.149902	126.850098	3727.949951	78.150147	3665.537598
3704.050049	3894	3691.899902	202.100098	3871.550049	167.5	3806.733643
3841.100098	3932.75	3830.25	102.5	3859.399902	18.299804	3794.786865
3819	3854	3735.100098	118.899902	3747.949951	71.050049	3685.202881
3742	3820	3725	95	3794.649902	52.649902	3731.12085
3799.899902	3840	3751.600098	88.399902	3830.850098	30.950196	3766.715088
3840.800049	3879	3795.699951	83.300049	3819.949951	20.850098	3755.997314
3800	3844	3796.050049	47.949951	3811.550049	11.550049	3747.738281
3825	3850	3802	48	3836.850098	11.850098	3772.614502
3829.949951	3835	3802	33	3818.949951	11	3755.01416
3830	3878	3825	53	3846.5	16.5	3782.103027
3850.5	3897.050049	3835.100098	61.949951	3844.800049	5.699951	3780.431396
3800	3898	3790	108	3890.050049	90.050049	3824.923828
3884.850098	3909.800049	3841.5	68.300049	3854.199951	30.650147	3789.673828
3856	3877.899902	3828	49.899902	3846.25	9.75	3781.857178
3870	3895	3840	55	3881.600098	11.600098	3816.615479
3891.050049	3969	3886.25	82.75	3950.699951	59.649902	3884.55835
3928.800049	3939	3805.050049	133.949951	3914.899902	13.900147	3849.357666
3900	3940	3881	59	3926.600098	26.600098	3860.862061
3883.800049	3959	3881.100098	77.899902	3944.949951	61.149902	3878.904785
3964	3968.300049	3900	68.300049	3913.850098	50.149902	3848.325439
3913.800049	3937.949951	3893.149902	44.800049	3924.199951	10.399902	3858.501953
3948	4072	3940	132	4060.949951	112.949951	3992.962891
4064	4125	4027.199951	97.800049	4118	54	4049.057617
4114.700195	4162	4091.050049	70.949951	4146.600098	31.899903	4077.178955
4132	4155.200195	4054	101.200195	4071.75	60.25	4003.581787
4060	4180	4055.050049	124.949951	4161.600098	101.600098	4091.927979
4170.700195	4199.950195	4150	49.950195	4165.350098	5.350097	4095.615234
4150	4194.950195	4124	70.950195	4186.649902	36.649902	4116.558105
4192.149902	4235	4180	55	4217.950195	25.800293	4147.334473
4216	4217	4118	99	4142	74	4072.655762
4175	4188.950195	4118	70.950195	4135.649902	39.350098	4066.412109
4131	4169.799805	4124.700195	45.09961	4160.100098	29.100098	4090.452881
4152.049805	4189.75	4140	49.75	4169.149902	17.100097	4099.351074
4165.100098	4197	4100	97	4111.5	53.600098	4042.666504
4074	4150	4062	88	4134.75	60.75	4065.5271
4145	4155.899902	4096	59.899902	4104.5	40.5	4035.783691
4125	4215	4112.100098	102.899902	4209.600098	84.600098	4139.124512
4160	4164	4062	102	4084.100098	75.899902	4015.725342
4115	4158	4093.449951	64.550049	4114.5	0.5	4045.616211
4076.550049	4144.799805	4065.699951	79.099854	4133.200195	56.650146	4064.003174
4146	4168.100098	4109	59.100098	4157.399902	11.399902	4087.797852
4145	4180.5	4125.049805	55.450195	4151.350098	6.350098	4081.849609
4151.899902	4175	4120.450195	54.549805	4168.600098	16.700196	4098.810547
4053	4092.100098	3866.600098	225.5	4070.050049	17.050049	4001.9104
4061	4061	4004.100098	56.899902	4025.100098	35.899902	3957.713135
4041.100098	4081.949951	4040	41.949951	4078.699951	37.599853	4010.415283
4100	4141	4089.199951	51.800049	4131.25	31.25	4062.085938
4179.899902	4200	4145.549805	54.450195	4187.200195	7.300293	4117.099609
4188.600098	4214.200195	4132	82.200195	4165.399902	23.200196	4095.664063
4171	4190.5	4155.75	34.75	4173.799805	2.799805	4103.92334
4180	4202	4150	52	4173.350098	6.649902	4103.480957
4173.350098	4189.899902	4125	64.899902	4141.100098	32.25	4071.77124
4142	4175.649902	4126	49.649902	4161.799805	19.799805	4092.124268
4190	4285.899902	4189.950195	95.949707	4272.049805	82.049805	4200.52832
4300	4382	4291	91	4370.399902	70.399902	4297.231934
4350	4360	4301	59	4321.399902	28.600098	4249.052246
4326	4439	4326	113	4428.299805	102.299805	4354.162109
4450	4493.549805	4404.5	89.049805	4472.049805	22.049805	4397.179688
4477	4564.399902	4432.399902	132	4454.75	22.25	4380.169922
4455.200195	4499	4440	59	4485.700195	30.5	4410.601563
4471.850098	4510	4452.049805	57.950195	4469.149902	2.700196	4394.328613
4489	4493.049805	4405.25	87.799805	4413.700195	75.299805	4339.807617
4421	4449	4405	44	4414.700195	6.299805	4340.790527
4427	4565	4421	144	4550.549805	123.549805	4474.365723
4575.149902	4584	4451.149902	132.850098	4471.299805	103.850097	4396.442383
4510.299805	4628	4510	118	4558.149902	47.850097	4481.838867
4579	4784	4570.549805	213.450195	4763.5	184.5	4683.750977
4751	4824	4720.549805	103.450195	4757.600098	6.600098	4677.949707
4798.950195	4885	4772.25	112.75	4866.25	67.299805	4784.780762
4900	5039	4880	159	4986.049805	86.049805	4902.574707
5014.899902	5020	4853.149902	166.850098	4873.850098	141.049804	4792.253418
4945	4945	4869.350098	75.649902	4889.649902	55.350098	4807.789063
4919	4965	4900	65	4941.649902	22.649902	4858.917969
4980	5010	4960.049805	49.950195	4991.75	11.75	4908.179199
5009.899902	5021.75	4915.399902	106.350098	4960.850098	49.049804	4877.796875
4975	4980	4850	130	4861.600098	113.399902	4780.208496
4862.100098	4923.5	4805	118.5	4878.649902	16.549804	4796.972656
4882	4940	4847.100098	92.899902	4898.600098	16.600098	4816.588867
4898.600098	4948	4852	96	4864.200195	34.399903	4782.765137
4860	4911.299805	4849.100098	62.199707	4889.850098	29.850098	4807.98584
4920.850098	4950	4901	49	4915.850098	5	4833.550293
4916	4933.200195	4889.049805	44.15039	4900.100098	15.899902	4818.063965
4896	4897	4828	69	4837.75	58.25	4756.757813
4835.049805	4855.200195	4800	55.200195	4833.799805	1.25	4752.874023
4890	4983.799805	4886.450195	97.34961	4948.549805	58.549805	4865.702148
4973.799805	4982.799805	4906.25	76.549805	4933.700195	40.09961	4851.101563
4934.799805	4964.899902	4910.100098	54.799804	4920.899902	13.899903	4838.515625
4925	4955	4920.899902	34.100098	4927.399902	2.399902	4844.906738
4955	5103.899902	4951	152.899902	5067.649902	112.649902	4982.808594
5063.899902	5103.850098	5036.299805	67.550293	5053.649902	10.25	5003.600586
5074	5100	5019.299805	80.700195	5060.75	13.25	5010.630371
5078	5188.649902	5075	113.649902	5160.450195	82.450195	5109.343262
5160.450195	5335	5160.450195	174.549805	5319.700195	159.25	5267.016113
5319	5362	5290.100098	71.899902	5336.049805	17.049805	5283.204102
5321	5499	5319	180	5489.399902	168.399902	5435.035156
5489.700195	5489.950195	5377.049805	112.90039	5403	86.700195	5349.491211
5305	5350	5251	99	5329	24	5276.224121
5329	5384.75	5329	55.75	5363.899902	34.899902	5310.77832
5356	5461	5349.549805	111.450195	5452.399902	96.399902	5398.401855
5473	5619.899902	5473	146.899902	5573.299805	100.299805	5518.104492
5569	5569	5485	84	5491.899902	77.100098	5437.510742
5525	5560	5498.350098	61.649902	5514.850098	10.149902	5460.233398
5526	5542.5	5462.100098	80.399902	5501.25	24.75	5446.768066
5565.350098	5634.100098	5564.950195	69.149903	5597.100098	31.75	5541.668945
5630	5630	5565.600098	64.399902	5601.799805	28.200195	5546.322266
5586	5625	5555.549805	69.450195	5568.899902	17.100098	5513.748047
5598.950195	5599.950195	5500	99.950195	5511.399902	87.550293	5456.817383
5510.600098	5555	5506	49	5521.799805	11.199707	5467.114258
5575	5577	5395	182	5438.600098	136.399902	5384.73877
5420	5497.5	5382.600098	114.899902	5477.299805	57.299805	5423.055176
5661	5720	5631.799805	88.200195	5681	20	5624.737793
5715.149902	5717.950195	5650	67.950195	5680	35.149902	5623.748047
5707	5767	5673	94	5689.200195	17.799805	5632.856934
5700	5745.600098	5700	45.600098	5710.450195	10.450195	5653.896484
5709.450195	5717.25	5667.299805	49.950195	5683.799805	25.65039	5627.509766
5724.899902	5734.399902	5695.950195	38.449707	5712.350098	12.549804	5655.777344
5712.350098	5752.799805	5652.600098	100.199707	5718.549805	6.199707	5661.916016
5760.200195	5766.950195	5669.100098	97.850097	5690.450195	69.75	5634.094727
5699	5699	5574.600098	124.399902	5599.100098	99.899902	5543.648926
